البرنامج (التصنيف الأول),تصنيف الاحتياج (التصنيف الثاني),نوع حليب الاطفال,قياس حفاضات الاطفال,قياس حفاضات عجزة,الكمية,هل حصلت العائلة (أو الفرد) على الخدمة,تاريخ الحصول على الخدمة,هل حصلت العائلة (أو الفرد) على الخدمة.1,تاريخ الحصول على الخدمة.1,_index,_parent_table_name,_parent_index,_submission__id,_submission__submission_time,_submission__validation_status,_submission__status
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10076,FamilyMembers,10776,483205988,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10077,FamilyMembers,10776,483205988,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10078,FamilyMembers,10777,483205998,2025-05-22,,submitted_via_web
احتياجات مالية أو سبل العيش,دعم مالي,,,,1,لا,,,,10079,FamilyMembers,10777,483205998,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10080,FamilyMembers,10777,483205998,2025-05-22,,submitted_via_web
احتياجات طبية أو صحية,احتياج دواء,,,,1,لا,,,,10081,FamilyMembers,10778,483206001,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10082,FamilyMembers,10779,483206008,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10083,FamilyMembers,10780,483206022,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10084,FamilyMembers,10781,483206069,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10085,FamilyMembers,10781,483206069,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10086,FamilyMembers,10783,483206084,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10087,FamilyMembers,10783,483206084,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10088,FamilyMembers,10783,483206084,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10089,FamilyMembers,10784,483206084,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10090,FamilyMembers,10785,483206111,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10091,FamilyMembers,10787,483206148,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10092,FamilyMembers,10787,483206148,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10093,FamilyMembers,10787,483206148,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10094,FamilyMembers,10788,483206148,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10095,FamilyMembers,10791,483206182,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10096,FamilyMembers,10795,483206200,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10097,FamilyMembers,10798,483206216,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10098,FamilyMembers,10801,483206216,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10099,FamilyMembers,10803,483206234,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10100,FamilyMembers,10807,483206248,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10101,FamilyMembers,10809,483206248,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10102,FamilyMembers,10811,483206251,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10103,FamilyMembers,10815,483206256,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10104,FamilyMembers,10818,483206259,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10105,FamilyMembers,10822,483206270,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10106,FamilyMembers,10826,483206280,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10107,FamilyMembers,10829,483206294,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10108,FamilyMembers,10833,483206297,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10109,FamilyMembers,10833,483206297,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10110,FamilyMembers,10834,483206301,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10111,FamilyMembers,10835,483206301,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10112,FamilyMembers,10836,483206306,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10113,FamilyMembers,10838,483206309,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10114,FamilyMembers,10838,483206309,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10115,FamilyMembers,10840,483206317,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10116,FamilyMembers,10840,483206317,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10117,FamilyMembers,10842,483206322,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10118,FamilyMembers,10843,483206322,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10119,FamilyMembers,10849,483206328,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10120,FamilyMembers,10851,483206353,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10121,FamilyMembers,10855,483206357,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10122,FamilyMembers,10858,483206365,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10123,FamilyMembers,10861,483206373,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10124,FamilyMembers,10863,483206378,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10125,FamilyMembers,10866,483206385,2025-05-22,,submitted_via_web
احتياجات طبية أو صحية,احتياج استشارة طبيب,,,,1,لا,,,,10126,FamilyMembers,10866,483206385,2025-05-22,,submitted_via_web
احتياجات غير غذائية أو نظافة,بطانيات,,,,1,لا,,,,10127,FamilyMembers,10866,483206385,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10128,FamilyMembers,10869,483206397,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10129,FamilyMembers,10870,483206410,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10130,FamilyMembers,10873,483206418,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10131,FamilyMembers,10874,483206423,2025-05-22,,submitted_via_web
احتياجات غير غذائية أو نظافة,بطانيات,,,,1,لا,,,,10132,FamilyMembers,10876,483206429,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10133,FamilyMembers,10879,483206431,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10134,FamilyMembers,10879,483206431,2025-05-22,,submitted_via_web
احتياجات غير غذائية أو نظافة,البسة,,,,1,لا,,,,10135,FamilyMembers,10883,483206436,2025-05-22,,submitted_via_web
احتياجات غير غذائية أو نظافة,البسة,,,,1,لا,,,,10136,FamilyMembers,10884,483206440,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10137,FamilyMembers,10885,483206442,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10138,FamilyMembers,10888,483206446,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10139,FamilyMembers,10890,483206454,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10140,FamilyMembers,10893,483206459,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10141,FamilyMembers,10896,483206470,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10142,FamilyMembers,10897,483206477,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10143,FamilyMembers,10898,483206481,2025-05-22,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,10144,FamilyMembers,10899,483206484,2025-05-22,,submitted_via_web
احتياجات غير غذائية أو نظافة,بطانيات,,,,1,لا,,,,10145,FamilyMembers,10900,483206493,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10146,FamilyMembers,10901,483206503,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10147,FamilyMembers,10901,483206503,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10148,FamilyMembers,10902,483206506,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10149,FamilyMembers,10903,483218636,2025-05-22,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,10150,FamilyMembers,10905,483223008,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10151,FamilyMembers,10905,483223008,2025-05-22,,submitted_via_web
احتياجات غير غذائية أو نظافة,أدوات و مستلزمات نظافة عامة,,,,1,لا,,,,10152,FamilyMembers,10905,483223008,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10153,FamilyMembers,10906,483223998,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10154,FamilyMembers,10907,483223998,2025-05-22,,submitted_via_web
احتياجات طبية أو صحية,احتياج دواء,,,,1,لا,,,,10155,FamilyMembers,10908,483224875,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10156,FamilyMembers,10909,483224875,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10157,FamilyMembers,10910,483224881,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10158,FamilyMembers,10912,483225274,2025-05-22,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,10159,FamilyMembers,10912,483225274,2025-05-22,,submitted_via_web
احتياجات غير غذائية أو نظافة,أدوات و مستلزمات نظافة عامة,,,,1,لا,,,,10160,FamilyMembers,10912,483225274,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10161,FamilyMembers,10913,483225655,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10162,FamilyMembers,10918,483225663,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10163,FamilyMembers,10922,483225670,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10164,FamilyMembers,10928,483225677,2025-05-22,,submitted_via_web
احتياجات مالية أو سبل العيش,أخرى,,,,1,لا,,,,10165,FamilyMembers,10932,483225680,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10166,FamilyMembers,10933,483226381,2025-05-22,,submitted_via_web
احتياجات غير غذائية أو نظافة,فرشات,,,,1,لا,,,,10167,FamilyMembers,10933,483226381,2025-05-22,,submitted_via_web
احتياجات غير غذائية أو نظافة,أدوات و مستلزمات نظافة عامة,,,,1,لا,,,,10168,FamilyMembers,10933,483226381,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10169,FamilyMembers,10934,483227149,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10170,FamilyMembers,10935,483227149,2025-05-22,,submitted_via_web
التعليم,مرحلة اعدادية,,,,1,لا,,,,10171,FamilyMembers,10936,483227149,2025-05-22,,submitted_via_web
التعليم,مرحلة اعدادية,,,,1,لا,,,,10172,FamilyMembers,10937,483227149,2025-05-22,,submitted_via_web
التعليم,مرحلة ابتدائية,,,,1,لا,,,,10173,FamilyMembers,10938,483227149,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10174,FamilyMembers,10939,483228099,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10175,FamilyMembers,10941,483228788,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10176,FamilyMembers,10947,483229139,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10177,FamilyMembers,10953,483231088,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10178,FamilyMembers,10955,483231462,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10179,FamilyMembers,10956,483231462,2025-05-22,,submitted_via_web
التعليم,مرحلة اعدادية,,,,1,لا,,,,10180,FamilyMembers,10957,483231462,2025-05-22,,submitted_via_web
التعليم,مرحلة ابتدائية,,,,1,لا,,,,10181,FamilyMembers,10958,483231462,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10182,FamilyMembers,10959,483234299,2025-05-22,,submitted_via_web
احتياجات طبية أو صحية,احتياج دواء,,,,1,لا,,,,10183,FamilyMembers,10960,483234299,2025-05-22,,submitted_via_web
التعليم,مرحلة اعدادية,,,,1,لا,,,,10184,FamilyMembers,10962,483234299,2025-05-22,,submitted_via_web
"الحماية (CP,GBV,PSS)",جلسات حماية طفولة,,,,1,لا,,,,10185,FamilyMembers,10963,483234299,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10186,FamilyMembers,10964,483234446,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10187,FamilyMembers,10967,483236165,2025-05-22,,submitted_via_web
احتياجات طبية أو صحية,احتياج دواء,,,,1,لا,,,,10188,FamilyMembers,10967,483236165,2025-05-22,,submitted_via_web
احتياجات طبية أو صحية,احتياج دواء,,,,1,لا,,,,10189,FamilyMembers,10968,483236165,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10190,FamilyMembers,10972,483238323,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10191,FamilyMembers,10976,483238586,2025-05-22,,submitted_via_web
احتياجات مالية أو سبل العيش,الحاجة ل حقيبة أو عدة عمل,,,,1,لا,,,,10192,FamilyMembers,10977,483238586,2025-05-22,,submitted_via_web
التعليم,مرحلة ابتدائية,,,,1,لا,,,,10193,FamilyMembers,10978,483238586,2025-05-22,,submitted_via_web
التعليم,مرحلة ابتدائية,,,,1,لا,,,,10194,FamilyMembers,10979,483238586,2025-05-22,,submitted_via_web
احتياجات غذائية,طعام أو معلبات,,,,1,لا,,,,10195,FamilyMembers,10980,483238597,2025-05-22,,submitted_via_web
